vendor,config,config_id,preset,qp,sequence,branch-instructions,branch-misses,cache-misses,cache-references,cycles,dtlb-load-misses,dtlb-loads,dtlb-store-misses,dtlb-stores,instructions,l1-dcache-load-misses,l1-dcache-loads,l1-dcache-stores,l1-icache-load-misses,llc-load-misses,llc-loads,llc-store-misses,llc-stores,ipc,cache_miss_rate,l1d_miss_rate,llc_miss_rate
amd,A,dis_deblock_en_sao,fast,27,CrowdRun,132595215760.0,5318497788.0,1167104558.0,22377938321.0,597210503492.0,24826287.0,662242990.0,,,1330041790582.0,5717965293.0,463635271532.0,,729348881.0,,,,,2.2270904192156706,0.05215424858440872,0.01233289536860732,
amd,A,dis_deblock_en_sao,fast,27,DinnerSceneCropped,103009415614.0,3092883856.0,1076835727.0,20753703772.0,427067862690.0,18496763.0,553521866.0,,,1040452816897.0,5386026689.0,382453683139.0,,608727543.0,,,,,2.4362704567452873,0.0518864362154393,0.014082820813213315,
amd,A,dis_deblock_en_sao,fast,27,FoodMarket,99863302183.0,3107295569.0,1073395768.0,20432120624.0,420253390550.0,17055204.0,495353902.0,,,1008301181682.0,5349170416.0,370910324154.0,,582013430.0,,,,,2.399269593904767,0.05253472156674558,0.014421735033126371,
amd,A,dis_deblock_en_sao,fast,27,FoodMarket2,353937508561.0,9989913270.0,3929846121.0,77760543788.0,1466367268096.0,63025031.0,2271091745.0,,,3606485823096.0,20982757340.0,1342683402912.0,,2434866095.0,,,,,2.4594696714547033,0.05053779114140472,0.015627479489574967,
amd,A,dis_deblock_en_sao,fast,27,MeridianTalk_sdr,81334901150.0,1879732005.0,1073154715.0,17763165155.0,314903311657.0,12747395.0,608314941.0,,,812538201447.0,4964645600.0,302013699975.0,,486383969.0,,,,,2.5802783628139023,0.06041461111438954,0.01643847812337971,
amd,A,dis_deblock_en_sao,fast,27,Motorcycle,106054865507.0,3782135376.0,1150918095.0,20188749335.0,470999640741.0,18991117.0,698576526.0,,,1073540490104.0,5221802386.0,381311847819.0,,593522788.0,,,,,2.279280910734991,0.05700789463984892,0.013694309305801245,
amd,A,dis_deblock_en_sao,fast,27,MountainBike,109203843760.0,3947242432.0,1228425607.0,20912155614.0,488033694290.0,19505083.0,494753367.0,,,1105048258540.0,5370527053.0,392823290790.0,,772245046.0,,,,,2.2642868135316836,0.05874217989166117,0.013671610566164312,
amd,A,dis_deblock_en_sao,fast,27,Neon1224,305270253495.0,7172881627.0,3588911318.0,68716063935.0,1210503893105.0,47083856.0,1633244374.0,,,3101383939742.0,19489811529.0,1145222419712.0,,1968451860.0,,,,,2.5620602770527263,0.05222812705621248,0.01701836358905835,
amd,A,dis_deblock_en_sao,fast,27,NocturneDance_3840x2160p_8bit,314680542741.0,7523186440.0,902325113.0,55995168123.0,1121078782648.0,47443396.0,1682781847.0,,,3253313633593.0,19402591048.0,1203100656162.0,,1334295696.0,,,,,2.901949161778478,0.016114338848272344,0.01612715523728166,
amd,A,dis_deblock_en_sao,fast,27,OldTownCross,123821288504.0,4468577910.0,1233523364.0,22285161247.0,541082616144.0,21908851.0,541988682.0,,,1251424037893.0,5554989482.0,443931024507.0,,827859427.0,,,,,2.312815086929266,0.05535178095990018,0.012513181497438703,
amd,A,dis_deblock_en_sao,fast,27,PedestrianArea,83994631903.0,2244886757.0,1081674043.0,18905042279.0,341447065945.0,18662537.0,574578555.0,,,851446188817.0,5035327556.0,315816648711.0,,450665982.0,,,,,2.4936403728071577,0.057216166302973014,0.015943831892813756,
amd,A,dis_deblock_en_sao,fast,27,PierSeaSide,321980349537.0,7671869049.0,3971788677.0,68397788610.0,1271218402025.0,58563415.0,1766671962.0,,,3254865702789.0,19423135645.0,1198184270009.0,,1583194555.0,,,,,2.560429976158408,0.05806896330591762,0.01621047457487829,
amd,A,dis_deblock_en_sao,fast,27,RitualDance,73315582970.0,1687113201.0,975916343.0,16590826920.0,289504823746.0,15351237.0,509132012.0,,,741200263163.0,4716868606.0,273116077847.0,,387894160.0,,,,,2.5602345880540476,0.05882264625541642,0.01727056364891999,
amd,A,dis_deblock_en_sao,fast,27,Riverbed,98834847495.0,3066384136.0,1149089074.0,21086643290.0,419199178023.0,15464402.0,487554992.0,,,1007687175508.0,5468145629.0,371888846131.0,,916092542.0,,,,,2.4038386245421304,0.05449369338670119,0.014703709686075967,
amd,A,dis_deblock_en_sao,fast,27,RushFieldCuts,107080544544.0,3758389157.0,1163855567.0,21388933564.0,469134137312.0,19121429.0,694369081.0,,,1086295916869.0,5454112307.0,391938733131.0,,933330393.0,,,,,2.315533725797817,0.05441391285439779,0.013915726734711469,
amd,A,dis_deblock_en_sao,fast,27,Skater227,0.0,,27375.0,87650.0,5719395.0,,,,,719794.0,14729.0,1252862.0,,1529.0,,,,,0.125851423096324,0.3123217341699943,0.01175628281486708,
amd,A,dis_deblock_en_sao,fast,27,Tango,359374454173.0,9075137771.0,4262838181.0,76417804854.0,1412142274192.0,56107431.0,2221221274.0,,,3594907638124.0,20985459735.0,1338020246740.0,,3195856087.0,,,,,2.545712074359459,0.05578331109018852,0.015683962769718708,
amd,A,dis_deblock_en_sao,fast,27,TimeLapse,333431089915.0,8824113179.0,4137876626.0,73283656783.0,1358395949832.0,54065805.0,2341609397.0,,,3389613224861.0,20348380667.0,1247859192549.0,,3032316741.0,,,,,2.495305750344891,0.056463839383079,0.01630663202106513,
amd,A,dis_deblock_en_sao,fast,27,ToddlerFountain,112508909981.0,4126816045.0,1242150320.0,20710988881.0,494040354294.0,21623907.0,589003602.0,,,1132195554500.0,5379878227.0,402976593847.0,,625187484.0,,,,,2.2917066281315113,0.059975423053774755,0.013350349149664518,
amd,A,dis_deblock_en_sao,fast,27,TreesAndGrass_1920_1080,132419623561.0,5345242183.0,1113708635.0,21728402778.0,611733281504.0,21820363.0,621641686.0,,,1331244550071.0,5617569550.0,455922123902.0,,645277647.0,,,,,2.1761846058105885,0.05125589056769647,0.012321335718306776,
amd,A,dis_deblock_en_sao,fast,27,TunnelFlag,93640991087.0,2943182409.0,1038777391.0,19752996995.0,397457642966.0,18016326.0,694480344.0,,,950353343550.0,5089347091.0,346174017053.0,,595244489.0,,,,,2.391080811676068,0.052588343493543875,0.014701701572884975,
amd,A,dis_deblock_en_sao,fast,27,Vertical_Carnaby,70017401143.0,1397263029.0,238927373.0,12848725220.0,240848726561.0,9303852.0,334436839.0,,,726773823636.0,4551442388.0,267779129124.0,,326676801.0,,,,,3.017553109013135,0.018595414635227136,0.016997001980286416,
amd,A,dis_deblock_en_sao,fast,27,Vertical_bees,80701893895.0,2172134982.0,1028802035.0,18478330315.0,333967180055.0,13667822.0,451872176.0,,,823133308165.0,5073701483.0,304294146297.0,,544528943.0,,,,,2.464713173400574,0.05567613618016439,0.01667367428766743,
amd,A,dis_deblock_en_sao,fast,27,WalkingInStreet,127282945851.0,4768373439.0,274937886.0,14983958137.0,489958272790.0,19195604.0,497018731.0,,,1290372358969.0,4785334066.0,427500069042.0,,346614698.0,,,,,2.6336372516401285,0.01834881567915582,0.011193762089263808,
amd,A,dis_deblock_en_sao,fast,27,WorldCup_1920x1080_30p,71237445572.0,1681769773.0,1144876666.0,16794559785.0,286502663787.0,14172601.0,542193349.0,,,727620245515.0,4801831416.0,268357265587.0,,514871922.0,,,,,2.5396631078304677,0.06816949539948897,0.017893428022142638,
amd,A,dis_deblock_en_sao,fast,27,WorldCup_far_1920x1080_30p,94114913916.0,3117017684.0,1141035912.0,20443706230.0,410929363816.0,17242028.0,548188582.0,,,958247552647.0,5222458905.0,349383019419.0,,731675775.0,,,,,2.3319033318730424,0.055813554507332594,0.014947660918623323,
amd,A,dis_deblock_en_sao,fast,32,Aerial3200,99584552186.0,3183842680.0,1192428195.0,20186167066.0,431929734132.0,17363547.0,507870018.0,,,1020503414412.0,5277855363.0,362233141009.0,,618036936.0,,,,,2.3626607148562937,0.05907155088438918,0.014570327133233972,
amd,A,dis_deblock_en_sao,fast,32,Boat,101159723768.0,3417672524.0,1037983201.0,20010262612.0,436773709353.0,16726820.0,498191130.0,,,1024940066303.0,5325289996.0,370475289653.0,,665101647.0,,,,,2.3466157517155977,0.051872542661060804,0.014374211033043125,
amd,A,dis_deblock_en_sao,fast,32,BoxingPractice,285950642834.0,5572200845.0,3512004261.0,63455998195.0,1100636301287.0,87888856.0,6754242029.0,,,2886580526859.0,18657889329.0,1072100975599.0,,1657528302.0,,,,,2.6226470301621463,0.0553455049309543,0.017403108246007833,
amd,A,dis_deblock_en_sao,fast,32,Crosswalk,285751173400.0,4795687877.0,3949194427.0,61651725431.0,1036669387209.0,40580198.0,1682602680.0,,,2852643380062.0,18887185779.0,1056293946733.0,,1528081390.0,,,,,2.7517388043473563,0.06405651097988975,0.017880615369818192,
amd,A,dis_deblock_en_sao,fast,32,CrowdRun,110145673471.0,3893079135.0,1091897085.0,20596482620.0,476669003903.0,18677209.0,577051568.0,,,1107050231440.0,5401985603.0,397829472063.0,,674248363.0,,,,,2.322471615262149,0.05301376478427072,0.013578646084180876,
amd,A,dis_deblock_en_sao,fast,32,DinnerSceneCropped,78814891699.0,1571811427.0,1004512939.0,17063402404.0,295279851910.0,15608392.0,599734829.0,,,777588008142.0,4937207995.0,290335076912.0,,458369578.0,,,,,2.6333933829627,0.05886943970591248,0.017005206699486946,
amd,A,dis_deblock_en_sao,fast,32,FoodMarket,82553338393.0,2043092376.0,976305694.0,18252996105.0,328533178528.0,15345276.0,556411870.0,,,829106092785.0,5136332983.0,308665892749.0,,521020251.0,,,,,2.5236601566387535,0.053487421373664946,0.016640429356335616,
amd,A,dis_deblock_en_sao,fast,32,FoodMarket2,311483604668.0,7349098572.0,3916510241.0,72213095545.0,1238774786833.0,51958211.0,2215354311.0,,,3174289318941.0,20057823480.0,1183866835308.0,,2265065241.0,,,,,2.562442626925154,0.05423545703783609,0.01694263483171371,
amd,A,dis_deblock_en_sao,fast,32,MeridianTalk_sdr,70276886626.0,1244376282.0,1018042394.0,15767691103.0,261697384684.0,10171882.0,464399641.0,,,706510342110.0,4680053436.0,260452222733.0,,415078696.0,,,,,2.699722593571626,0.0645650899265971,0.017968951798110436,
amd,A,dis_deblock_en_sao,fast,32,Motorcycle,93610269149.0,3029318042.0,1139065872.0,19424128748.0,403779438583.0,17102968.0,610745872.0,,,949564322598.0,5261492683.0,341694781668.0,,552688758.0,,,,,2.3516906307323264,0.0586417999374764,0.015398223693425351,
amd,A,dis_deblock_en_sao,fast,32,MountainBike,96085985201.0,3124601758.0,1171098998.0,19945034962.0,415269615500.0,17130320.0,493675824.0,,,973448359261.0,5246188686.0,351805884273.0,,698139233.0,,,,,2.3441357684908684,0.05871631713011384,0.01491216867176951,
amd,A,dis_deblock_en_sao,fast,32,Neon1224,273557862735.0,5335569629.0,3436691169.0,62922099705.0,1047700745754.0,45168414.0,1790449778.0,,,2786891548545.0,18610339095.0,1026124338195.0,,1761078001.0,,,,,2.660007220419944,0.054618189556807,0.01813653414335386,
amd,A,dis_deblock_en_sao,fast,32,NocturneDance_3840x2160p_8bit,276268895001.0,5077639613.0,804352230.0,51223648390.0,939760342610.0,41374116.0,1602623349.0,,,2867634010552.0,18470912111.0,1053096102235.0,,1270798050.0,,,,,3.051452461366596,0.015702751664151818,0.017539626318812628,
amd,A,dis_deblock_en_sao,fast,32,OldTownCross,93341917828.0,2585255041.0,1142692266.0,18741919435.0,377250098105.0,16172942.0,510144883.0,,,930164892453.0,5179956762.0,341037326712.0,,637822299.0,,,,,2.4656451969804585,0.060969863303651534,0.015188826431232209,
amd,A,dis_deblock_en_sao,fast,32,PedestrianArea,72721853451.0,1552395137.0,1026603107.0,16847595526.0,282708372460.0,16978464.0,599042127.0,,,738339599643.0,4802173745.0,273595531781.0,,408854773.0,,,,,2.6116651347050808,0.06093469572056724,0.017552091270422895,
amd,A,dis_deblock_en_sao,fast,32,PierSeaSide,281426765406.0,5406845598.0,3671264681.0,62790956544.0,1069940868900.0,51860813.0,1840920036.0,,,2857208270833.0,18672720858.0,1048825880221.0,,1433818108.0,,,,,2.6704356790954993,0.05846804831564249,0.017803451659741117,
amd,A,dis_deblock_en_sao,fast,32,RitualDance,66758511912.0,1272474189.0,933693772.0,15592015143.0,255178118886.0,13440129.0,449888742.0,,,677233293250.0,4571779127.0,249317585946.0,,360902923.0,,,,,2.6539630286739113,0.05988281587958691,0.018337170679930324,
amd,A,dis_deblock_en_sao,fast,32,Riverbed,85062206450.0,2204458561.0,1121722528.0,19385511937.0,344882881844.0,15441253.0,678716781.0,,,863706204466.0,5206852256.0,321659513453.0,,850442144.0,,,,,2.504346402604807,0.05786396209939823,0.016187465435437247,
amd,A,dis_deblock_en_sao,fast,32,RushFieldCuts,91728587224.0,2822607297.0,1058524643.0,19640578103.0,387950245282.0,16502255.0,530349143.0,,,932821465443.0,5263983589.0,342207684482.0,,631996972.0,,,,,2.404487371221881,0.053894780359765256,0.015382423679258095,
amd,A,dis_deblock_en_sao,fast,32,Skater227,,,29260.0,91228.0,1936380.0,,,,,445366.0,15300.0,1236411.0,,821.0,,,,,0.229999277001415,0.3207348621037401,0.012374525946469256,
amd,A,dis_deblock_en_sao,fast,32,Tango,301366815005.0,5674800995.0,4091621242.0,64981471642.0,1114713660490.0,50302295.0,2329529781.0,,,2997320374230.0,19223254098.0,1113053889265.0,,2641959349.0,,,,,2.688870227814786,0.06296596766139456,0.01727073080953339,
amd,A,dis_deblock_en_sao,fast,32,TimeLapse,292362766394.0,6471814015.0,3530746778.0,66233246404.0,1167722601576.0,93386367.0,6605686240.0,,,2978550271256.0,18870493789.0,1103541325307.0,,1824274224.0,,,,,2.5507344528880767,0.05330777169616087,0.017099943025468772,
amd,A,dis_deblock_en_sao,fast,32,ToddlerFountain,94858808570.0,2942359129.0,1171078173.0,19347404026.0,397254140906.0,17468348.0,483801473.0,,,957934336916.0,5282861651.0,348570909086.0,,608425014.0,,,,,2.411389179559668,0.060528956309913576,0.015155773225173542,
amd,A,dis_deblock_en_sao,fast,32,TreesAndGrass_1920_1080,117165676943.0,4428726940.0,1045216785.0,20610642157.0,524205069439.0,18741686.0,457684774.0,,,1178647242429.0,5336127702.0,413136482724.0,,599591886.0,,,,,2.2484468601007213,0.050712480331187186,0.01291613770542955,
amd,A,dis_deblock_en_sao,fast,32,TunnelFlag,80311548980.0,2110424806.0,996648732.0,18214872395.0,326785020449.0,13763627.0,517260134.0,,,815534217068.0,5077746532.0,300391634968.0,,536916887.0,,,,,2.495629132410851,0.05471620719525771,0.016903754768473896,
amd,A,dis_deblock_en_sao,fast,32,Vertical_Carnaby,64149778714.0,1035299747.0,218268071.0,11985212556.0,213159393494.0,9317570.0,308387354.0,,,666954272683.0,4483130847.0,244294595672.0,,298277819.0,,,,,3.128899279316881,0.018211447646853063,0.018351330428198406,
amd,A,dis_deblock_en_sao,fast,32,Vertical_bees,73118537299.0,1710686972.0,980781658.0,17503052654.0,293435459991.0,11264767.0,405936902.0,,,748055849455.0,5053855172.0,276743114927.0,,502228648.0,,,,,2.5493028329907492,0.056034891592230934,0.01826190029454976,
amd,A,dis_deblock_en_sao,fast,32,WalkingInStreet,109939550802.0,3733055749.0,264689789.0,14932689567.0,415371181107.0,16868385.0,428647460.0,,,1123253568370.0,4880960570.0,385313393742.0,,344756680.0,,,,,2.704216420061768,0.0177255267922359,0.012667508187551397,
amd,A,dis_deblock_en_sao,fast,32,WorldCup_1920x1080_30p,65255080806.0,1298875250.0,1205103752.0,15705311196.0,254215077552.0,12817708.0,535716402.0,,,667121170171.0,4702903190.0,245198599156.0,,475301635.0,,,,,2.624239193816266,0.07673224280375475,0.019179975767348995,
amd,A,dis_deblock_en_sao,fast,32,WorldCup_far_1920x1080_30p,83202978883.0,2392701286.0,1129924365.0,18864353439.0,350357921534.0,14861100.0,583850228.0,,,849358132346.0,5015747667.0,313345667910.0,,651411742.0,,,,,2.424258394464688,0.05989732797647886,0.01600707519096973,
amd,A,dis_deblock_en_sao,fast,37,Aerial3200,88372588167.0,2463186877.0,1152214891.0,20005551903.0,371284122800.0,15834238.0,436524357.0,,,907711063868.0,5404436216.0,327284409298.0,,590740921.0,,,,,2.4447882581743405,0.05759475652492325,0.016512965672859585,
amd,A,dis_deblock_en_sao,fast,37,Boat,88639319769.0,2575614200.0,1007051778.0,19016504651.0,367372265348.0,15165818.0,447885199.0,,,898777525432.0,5259088346.0,330404449118.0,,609724592.0,,,,,2.4465034794627645,0.052956723461114255,0.01591712327130855,
amd,A,dis_deblock_en_sao,fast,37,BoxingPractice,261153952407.0,4236063598.0,3247350621.0,58759786465.0,963181749416.0,41044347.0,1663830427.0,,,2650927109127.0,18250279684.0,974168180317.0,,1721020037.0,,,,,2.752260526878048,0.05526484720863085,0.018734218641858383,
amd,A,dis_deblock_en_sao,fast,37,Crosswalk,262462363801.0,3656465799.0,3737885619.0,57141994632.0,937901663302.0,37976541.0,2025819015.0,,,2642449638936.0,18233276453.0,969774315887.0,,1387107684.0,,,,,2.8174058564230773,0.06541398568727512,0.018801566667934498,
amd,A,dis_deblock_en_sao,fast,37,CrowdRun,93381746241.0,2822094156.0,1033966279.0,19187262014.0,387782798156.0,14355983.0,422082865.0,,,942369627409.0,5185863301.0,345339966620.0,,604098601.0,,,,,2.4301480929277757,0.05388816175260262,0.015016690224871489,
amd,A,dis_deblock_en_sao,fast,37,DinnerSceneCropped,66712901122.0,862911430.0,867042061.0,13938918712.0,236234172656.0,11756609.0,460687650.0,,,663724700176.0,4479955780.0,243732252936.0,,331814269.0,,,,,2.8096049471322853,0.06220296415485689,0.018380644030629632,
amd,A,dis_deblock_en_sao,fast,37,FoodMarket,73258217320.0,1471324548.0,949927124.0,16459999016.0,280752947776.0,12625348.0,518800681.0,,,738243486039.0,4798576454.0,273926760454.0,,454176666.0,,,,,2.6295128577884457,0.057711250351632465,0.017517735200631542,
